050,45091
185,45091
187,45091
188,45091
189,45091
18A,45091
18B,45091
18C,45091
18D,45091
18E,45091
207,45091
209,45091
20B,45091
20D,45091
287,45091
289,45091
28B,45091
28D,45091
307,45091
309,45091
30B,45091
30D,45091
385,45090
387,45091
389,45091
38B,45091
38D,45091
407,45091
409,45091
40B,45091
40D,45091
707,9018
709,9018
70B,9018
70D,9018
Total,1433892
