050,31219
185,31219
187,31219
188,31219
189,31219
18A,31218
18B,31218
18C,31218
18D,31218
18E,31218
207,31218
209,31218
20B,31218
20D,31218
287,31218
289,31218
28B,31218
28D,31218
307,31218
309,31218
30B,31218
30D,31218
385,31218
387,31218
389,31218
38B,31218
38D,31218
407,31218
409,31218
40B,31218
40D,31218
707,6542
709,6502
70B,6534
70D,6525
Total,993866
