050,1764
185,1764
187,1764
188,1764
189,1764
18A,1763
18B,1761
18C,1763
18D,1621
18E,1760
190,51
192,51
205,1729
207,1746
209,1764
20B,1764
20D,1756
287,1729
289,1764
28B,1764
28D,1757
307,1714
309,1764
30B,1764
30D,1763
385,1558
387,1505
389,1761
38B,1764
38D,1764
407,1149
409,1743
40B,1764
40D,1764
487,1172
489,1697
48B,1763
48D,1764
507,1703
509,1385
50B,1757
50D,1764
705,1758
707,1764
709,1764
70B,1764
70D,1764
Total,64624
