050,43877
185,43877
187,43877
188,43877
189,43877
18A,43877
18B,43877
18C,43877
18D,43877
18E,43877
207,43877
209,43877
20B,43877
20D,43877
287,43877
289,43877
28B,43877
28D,43877
307,43877
309,43877
30B,43877
30D,43877
385,43876
387,43877
389,43877
38B,43877
38D,43877
407,43877
409,43877
40B,43877
40D,43877
707,8589
709,8588
70B,8591
70D,8585
Total,1394539
