050,1654
101,0
185,1653
187,1653
188,1653
189,1654
18A,1653
18B,1654
18C,1653
18D,1654
18E,1653
205,1653
207,1653
209,1654
20B,1654
20D,1654
287,1653
289,1653
28B,1654
28D,1654
307,1653
309,1653
30B,1653
30D,1654
385,1653
387,1653
389,1653
38B,1653
38D,1653
407,1653
409,1653
40B,1653
40D,1653
487,1653
489,1653
48B,1653
48D,1653
507,1653
509,1653
50B,1653
50D,1653
705,1653
707,1653
709,1653
70B,1653
70D,1653
Total,74395
