050,1533
185,1533
187,1533
188,1533
189,1533
18A,1533
18B,1533
18C,1533
18D,1533
18E,1533
190,51
192,51
205,1533
207,1533
209,1533
20B,1533
20D,1533
287,1533
289,1533
28B,1533
28D,1533
307,1533
309,1533
30B,1533
30D,1533
385,1532
387,1532
389,1533
38B,1533
38D,1533
407,1532
409,1533
40B,1533
40D,1533
487,1532
489,1532
48B,1533
48D,1533
507,1532
509,1532
50B,1533
50D,1533
705,1532
707,1532
709,1532
70B,1532
70D,1532
Total,69075
