187,45007
188,45007
189,45007
18A,45007
18B,45007
18C,45007
18D,45007
18E,45007
207,45007
209,45007
20B,45007
20D,45007
287,45007
289,45007
28B,45007
28D,45007
307,45007
309,45007
30B,45007
30D,45007
385,45006
387,45007
389,45007
38B,45007
38D,45007
407,45007
409,45007
40B,45007
40D,45007
707,8977
709,8977
70B,8978
70D,8978
Total,1341112
