050,44533
185,44533
187,44533
188,44533
189,44533
18A,44533
18B,44533
18C,44533
18D,44533
18E,44533
207,44533
209,44533
20B,44533
20D,44533
287,44533
289,44533
28B,44533
28D,44532
307,44533
309,44533
30B,44533
30D,44533
385,44532
387,44533
389,44533
38B,44533
38D,44533
407,44533
409,44533
40B,44533
40D,44533
707,8794
709,8789
70B,8790
70D,8794
Total,1415688
