050,1764
101,0
185,1764
187,1764
188,1764
189,1764
18A,1763
18B,1764
18C,1760
18D,1609
18E,1759
205,1739
207,1744
209,1764
20B,1764
20D,1750
287,1734
289,1764
28B,1764
28D,1758
307,1722
309,1764
30B,1764
30D,1764
385,1549
387,1504
389,1757
38B,1764
38D,1764
407,1133
409,1743
40B,1764
40D,1764
487,1159
489,1706
48B,1760
48D,1764
507,1696
509,1393
50B,1750
50D,1764
705,1763
707,1763
709,1764
70B,1763
70D,1764
Total,76821
